name,services,location,phone,hours,promo,title,latitude,longitude,located_in,category_name,search_string,address,city,website,total_score,url,image_url,description,source_file,place_id,hours_summary
ZooPets Veterinaria,Veterinario,San Miguel,+503 7454-7711,jueves: 8 AM a 5:30 PM; viernes: 8 AM a 5:30 PM; sábado: 8 AM a 5:30 PM; domingo: Cerrado; lunes: 8 AM a 5:30 PM; martes: 8 AM a 5:30 PM; miércoles: 8 AM a 5:30 PM,,ZooPets Veterinaria,13.4798261,-88.1676746,,Veterinario,Pet Health,"Final, 5A Calle Oriente 16, San Miguel, El Salvador",San Miguel,,5,https://www.google.com/maps/search/?api=1&query=ZooPets%20Veterinaria&query_place_id=ChIJlXj31ifVeo8RmZ5iS2kiTeQ,https://lh3.googleusercontent.com/gps-cs-s/APNQkAF3uX8ys2KC02vDzouYNhwoL3xy-3hOek1xu3HoUa-bt46LmmEz5anzMT5SgC5misD1HqJsO6WxNkzmSMWbMuLpwdI7JE3jB0nUAUhgFmM9weeqbdy6FvpFUjEONh3y5mugI_QAXQ=w408-h306-k-no,,ApifyVeterinarias2026,ChIJlXj31ifVeo8RmZ5iS2kiTeQ,jueves: 8 AM a 5:30 PM; viernes: 8 AM a 5:30 PM; sábado: 8 AM a 5:30 PM; domingo: Cerrado; lunes: 8 AM a 5:30 PM; martes: 8 AM a 5:30 PM; miércoles: 8 AM a 5:30 PM
Agroferreteria La Finca,Farmacia veterinaria,Santa Rosa de Lima,+503 7468-2003,jueves: 7 AM a 5 PM; viernes: 7 AM a 5 PM; sábado: 7 AM a 3:30 PM; domingo: Cerrado; lunes: 7 AM a 5 PM; martes: 7 AM a 5 PM; miércoles: 7 AM a 5 PM,,Agroferreteria La Finca,13.627499,-87.8749413,,Farmacia veterinaria,Pet Health,"metros de gasolinera uno, RN 18E a 100, Santa Rosa de Lima, El Salvador",Santa Rosa de Lima,https://www.agroserviciolafinca.com/,4.5,https://www.google.com/maps/search/?api=1&query=Agroferreteria%20La%20Finca&query_place_id=ChIJ-dAerw03ZY8R12ZOWhu2xM0,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFBmLtF3llJrlPvhnUmpbYIqmbc_fHCqg3otr7kIwsTevFtxW1zNLhMUEcrNkJwrFlMDGgIZkee_31x8JdzOqCeMSne9uwooqEbczMcISdLqA4q_oj1TEEO5gsIEn3DTo_czNI_=w408-h725-k-no,,ApifyVeterinarias2026,ChIJ-dAerw03ZY8R12ZOWhu2xM0,jueves: 7 AM a 5 PM; viernes: 7 AM a 5 PM; sábado: 7 AM a 3:30 PM; domingo: Cerrado; lunes: 7 AM a 5 PM; martes: 7 AM a 5 PM; miércoles: 7 AM a 5 PM
Agropecuaria morazán,Veterinario,Jocoro,+503 7805-4083,jueves: 7 AM a 7 PM; viernes: 7 AM a 7 PM; sábado: 7 AM a 7 PM; domingo: 9 AM a 5 PM; lunes: 7 AM a 7 PM; martes: 7 AM a 7 PM; miércoles: 7 AM a 7 PM,,Agropecuaria morazán,13.6110461,-88.0242242,,Veterinario,Pet Health,"Av. Santiago Mata, Jocoro, El Salvador",Jocoro,,5,https://www.google.com/maps/search/?api=1&query=Agropecuaria%20moraz%C3%A1n&query_place_id=ChIJpWC4lGYtZY8Rv37CWkdad4U,https://lh3.googleusercontent.com/gps-cs-s/APNQkAF8op6SeRU3EOxB_ktjvOA04BDMypvqwOnYY-6vfqzGeKxcz73T4v3Fy-_WLXsoZhkDpwxE33WMNZlfVfYoycqeGUs9itETe7qDA0WXMDi6wxnZi41MwFTqOjABV_pKX4qlLSR5NA=w493-h240-k-no,,ApifyVeterinarias2026,ChIJpWC4lGYtZY8Rv37CWkdad4U,jueves: 7 AM a 7 PM; viernes: 7 AM a 7 PM; sábado: 7 AM a 7 PM; domingo: 9 AM a 5 PM; lunes: 7 AM a 7 PM; martes: 7 AM a 7 PM; miércoles: 7 AM a 7 PM
Farmacia y Clínica Veterinaria Águila,Servicio de urgencias veterinarias,Usulután,+503 2662-0872,jueves: 8 AM a 5 PM; viernes: 8 AM a 5 PM; sábado: Cerrado; domingo: Cerrado; lunes: 8 AM a 5 PM; martes: 8 AM a 5 PM; miércoles: 8 AM a 5 PM,,Farmacia y Clínica Veterinaria Águila,13.3441019,-88.4369278,,Servicio de urgencias veterinarias,Pet Health,"8HV7+J6W, Usulután, El Salvador",Usulután,http://www.veterinariaaguila.com/,2.5,https://www.google.com/maps/search/?api=1&query=Farmacia%20y%20Cl%C3%ADnica%20Veterinaria%20%C3%81guila&query_place_id=ChIJNYnMRtI5e48RRKzL-x8foqU,https://lh3.googleusercontent.com/gps-cs-s/APNQkAG9OkxYad0e2ajfB7uA5mVVyNFSRkSZPfK7DQ3t6MXn2U4h8puZ9e5ZdjeWfN9JpoZdoIXGicdvXMcqup8IeJau0cwPO_KZxONZp4WPtumeNdO9zCVLu3_ZkDfBzgQ5E8KgHEM=w408-h725-k-no,,ApifyVeterinarias2026,ChIJNYnMRtI5e48RRKzL-x8foqU,jueves: 8 AM a 5 PM; viernes: 8 AM a 5 PM; sábado: Cerrado; domingo: Cerrado; lunes: 8 AM a 5 PM; martes: 8 AM a 5 PM; miércoles: 8 AM a 5 PM
Diddus,Guardería canina,San Salvador,+503 7844-0972,jueves: 8 AM a 4 PM; viernes: 8 AM a 4 PM; sábado: 8 AM a 4 PM; domingo: 8 AM a 4 PM; lunes: 8 AM a 4 PM; martes: 8 AM a 4 PM; miércoles: 8 AM a 4 PM,,Diddus,13.7068054,-89.2579775,,Guardería canina,Guardería canina,"Colonia Escalón Calle Al Mirador 2030, El Salvador",San Salvador,https://diddus.com/,4.8,https://www.google.com/maps/search/?api=1&query=Diddus&query_place_id=ChIJ2_8BOv4vY48RrZz1jOyANRw,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEziPAF2nxKaiwZK4R0uSt-eR8Mpu6JjbuGczjhxu6CBrSh3AkM2xl7yn3mBIAG3YMaikXoRsUkfjiXNY2EYT8huraMGmw5Iv0x6dVgvyHtKJ7NEyOj8YazNKO3IPuZtrxmaUI=w408-h306-k-no,,ApifyVeterinarias2026,ChIJ2_8BOv4vY48RrZz1jOyANRw,jueves: 8 AM a 4 PM; viernes: 8 AM a 4 PM; sábado: 8 AM a 4 PM; domingo: 8 AM a 4 PM; lunes: 8 AM a 4 PM; martes: 8 AM a 4 PM; miércoles: 8 AM a 4 PM
Orgullo mestizo,Perrera,Santa Ana,,,,Orgullo mestizo,14.0011998,-89.5642032,,Perrera,Guardería canina,"2C2P+F8F, 18 Avenida Norte, Santa Ana, El Salvador",Santa Ana,,4.9,https://www.google.com/maps/search/?api=1&query=Orgullo%20mestizo&query_place_id=ChIJp7nDr67pYo8RsrIm7I8HMcg,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHxsF6iLEjWNq-y7Rc6u1n2en5XcxrFM0jG-JQgrlWsAS0ktMBQWX72NOW0aEjYP5eO0K6XqaXHEMkm1n9XOc9m3xIVzyoz6S-0hLMDoj8pynifZEqLuiXuHK08AzUXaAVwUFy8=w408-h541-k-no,,ApifyVeterinarias2026,ChIJp7nDr67pYo8RsrIm7I8HMcg,
DEPELITOS CENTRO CANINO,Guardería canina,Los Planes de Renderos,+503 7885-2424,jueves: 24 horas; viernes: 24 horas; sábado: 24 horas; domingo: 24 horas; lunes: 24 horas; martes: 24 horas; miércoles: 24 horas,,DEPELITOS CENTRO CANINO,13.667476,-89.1931715,,Guardería canina,Guardería canina,"Colonia Bello San Juan, Calle principal , casa #281, km 4 Carretera a, Los Planes de Renderos 1101, El Salvador",Los Planes de Renderos,,,https://www.google.com/maps/search/?api=1&query=DEPELITOS%20CENTRO%20CANINO&query_place_id=ChIJqfmyFnsxY48RZ8D48SpQc7s,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHA2JYUuyqMV0NjPwT8pIHVwgh2EARxztDxHwY92P_Ccozjrekyfw0Ic3IjE0luFZVMNUJdmLARVUAlebq4pw8YshafKUANGBEX1ZxIaou8x5tFokDbbkKvKSPkNBMUjAvzirx4zq7ex0wz=w408-h544-k-no,,ApifyVeterinarias2026,ChIJqfmyFnsxY48RZ8D48SpQc7s,jueves: 24 horas; viernes: 24 horas; sábado: 24 horas; domingo: 24 horas; lunes: 24 horas; martes: 24 horas; miércoles: 24 horas
Marley‘s Paw,Entrenador de mascotas,San Salvador,+503 7955-0054,jueves: 8 AM a 5 PM; viernes: 8 AM a 5 PM; sábado: 8 AM a 12 PM; domingo: Cerrado; lunes: 8 AM a 5 PM; martes: 8 AM a 5 PM; miércoles: 8 AM a 5 PM,,Marley‘s Paw,13.6751849,-89.2258964,,Entrenador de mascotas,Guardería canina,"Calle Abetos 7, San Salvador CP 1101, El Salvador",San Salvador,,4.5,https://www.google.com/maps/search/?api=1&query=Marley%E2%80%98s%20Paw&query_place_id=ChIJe636yJsvY48RIbFpzJXqJcc,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFpa6AgzI5etIhVW-M3Njih54TXKnqACyIwsZmNxzkSsV0CDh8bFTqzYsGP87WL6EYiF3mtcUjSDlSiehOvzUdvTbnanrfa_kujDWj2zZf8Mq1-nTO6EKYd7lPJ5JzRd66HpXMyug=w408-h544-k-no,,ApifyVeterinarias2026,ChIJe636yJsvY48RIbFpzJXqJcc,jueves: 8 AM a 5 PM; viernes: 8 AM a 5 PM; sábado: 8 AM a 12 PM; domingo: Cerrado; lunes: 8 AM a 5 PM; martes: 8 AM a 5 PM; miércoles: 8 AM a 5 PM
La Casa de Niko,Guardería canina,Santa Tecla,+503 7067-9813,jueves: 8 AM a 5 PM; viernes: 8 AM a 5 PM; sábado: 8 AM a 4 PM; domingo: Cerrado; lunes: 8 AM a 5 PM; martes: 8 AM a 5 PM; miércoles: 8 AM a 5 PM,,La Casa de Niko,13.6669272,-89.2791565,,Guardería canina,Guardería canina,"15 Avenida Sur 18, Santa Tecla, El Salvador",Santa Tecla,,4.9,https://www.google.com/maps/search/?api=1&query=La%20Casa%20de%20Niko&query_place_id=ChIJ2bcpQ5ovY48Rp8NVjQjgTk4,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHb0TYlW5dTcvijW6NoMm_lyUNglc4RukPU07GSrgZXuNuuXfpVKtC_SNvul72Nk2OZlU6RTeC-xHWWckloQA5K_mtTKBIA-UspVvVYU8ez8q0pJW4kpds4F0DFEsrCqOgrkABX=w408-h544-k-no,,ApifyVeterinarias2026,ChIJ2bcpQ5ovY48Rp8NVjQjgTk4,jueves: 8 AM a 5 PM; viernes: 8 AM a 5 PM; sábado: 8 AM a 4 PM; domingo: Cerrado; lunes: 8 AM a 5 PM; martes: 8 AM a 5 PM; miércoles: 8 AM a 5 PM
Colonia Las Catalinas,Guardería canina,"PRGW+9C8, El Salvador",,,,Colonia Las Catalinas,13.7259067,-89.1539297,,Guardería canina,Guardería canina,"PRGW+9C8, El Salvador",,,3,https://www.google.com/maps/search/?api=1&query=Colonia%20Las%20Catalinas&query_place_id=ChIJxy_qngI3Y48RYuTzbnWuat4,,,ApifyVeterinarias2026,ChIJxy_qngI3Y48RYuTzbnWuat4,
Residencial Palo Alto,Guardería canina,Zacatecoluca,,,,Residencial Palo Alto,13.5034568,-88.8750928,,Guardería canina,Guardería canina,"G43F+9XM, Carr. Antigua a Zacatecoluca, Zacatecoluca, El Salvador",Zacatecoluca,,3.8,https://www.google.com/maps/search/?api=1&query=Residencial%20Palo%20Alto&query_place_id=ChIJLWhVeoWsfI8RETXpjhtRWlw,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHciMtheQYTf8vyUEhuSmCVwMfoyinr-Aj2jQBBYZ3yKl4InLRWImgUA03YAHciNiEgS0KdO0jiBI2I_Vt4sfVXpQg1KujugljGegw_PWaHa_20yvtRscq_XTYCSsUidyfI9EAX9A=w408-h725-k-no,,ApifyVeterinarias2026,ChIJLWhVeoWsfI8RETXpjhtRWlw,
Sevit-Pet,Peluquero de mascotas,CA,+503 6449-0472,jueves: 8 AM a 6 PM; viernes: 8 AM a 6 PM; sábado: 8 AM a 6 PM; domingo: Cerrado; lunes: 8 AM a 6 PM; martes: 8 AM a 6 PM; miércoles: 8 AM a 6 PM,,Sevit-Pet,13.4808124,-88.1923262,,Peluquero de mascotas,Peluquería de Mascotas,"2ª calle poniente y 27 avenida norte, pol. H #41-B colonia Paniagua, San Miguel Miguel, CA, El Salvador",CA,,5,https://www.google.com/maps/search/?api=1&query=Sevit-Pet&query_place_id=ChIJIZi3kwPVeo8RYHVvUMDvEWk,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHi65B8bO13IMdND478Ui3nlnPvpD1yI79mLKGvShGcGxXIyhFHkYYVemsdeCPYLBu4G7afiAGECsj3B26AidX9NV-AXG6yYBb5XbLz3l5WolKoL13ixBV2mTdc3ivVLqP_gZ9jyQ=w408-h544-k-no,,ApifyVeterinarias2026,ChIJIZi3kwPVeo8RYHVvUMDvEWk,jueves: 8 AM a 6 PM; viernes: 8 AM a 6 PM; sábado: 8 AM a 6 PM; domingo: Cerrado; lunes: 8 AM a 6 PM; martes: 8 AM a 6 PM; miércoles: 8 AM a 6 PM
PETSERVICE,Farmacia veterinaria,Santa Tecla,+503 2124-5794,jueves: 7 AM a 6 PM; viernes: 7 AM a 6 PM; sábado: 7 AM a 3 PM; domingo: Cerrado; lunes: 7 AM a 6 PM; martes: 7 AM a 6 PM; miércoles: 7 AM a 6 PM,,PETSERVICE,13.6687233,-89.2790602,,Farmacia veterinaria,Peluquería de Mascotas,"15 Avenida Sur 9, Santa Tecla, El Salvador",Santa Tecla,https://www.facebook.com/petservice.sv,4.9,https://www.google.com/maps/search/?api=1&query=PETSERVICE&query_place_id=ChIJ-yvw4N8vY48Ripd59tITYoM,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGersLiaRUK9shjrwantnS5GpXeBK9160w-U6EIouU5SIRT0wjNVk__k-x2AUagfWZ5ejR3IV_0MnVf2Wvqan3_1iea9zmVz-_WGpVhubCDv3RZXt7QKL65pdFw2V9oJlRbYoSU=w513-h240-k-no,,ApifyVeterinarias2026,ChIJ-yvw4N8vY48Ripd59tITYoM,jueves: 7 AM a 6 PM; viernes: 7 AM a 6 PM; sábado: 7 AM a 3 PM; domingo: Cerrado; lunes: 7 AM a 6 PM; martes: 7 AM a 6 PM; miércoles: 7 AM a 6 PM
Pet Food Delivery SM,Veterinario,San Miguel,+503 7314-2560,jueves: 24 horas; viernes: 24 horas; sábado: 8 AM a 8 PM; domingo: Cerrado; lunes: 24 horas; martes: 24 horas; miércoles: 24 horas,,Pet Food Delivery SM,13.4896867,-88.1676,,Veterinario,Asistencia médica veterinaria,"16 calle oriente pol D, 1 cas 31, San Miguel CP 3301, El Salvador",San Miguel,https://www.facebook.com/Dpetfood,5,https://www.google.com/maps/search/?api=1&query=Pet%20Food%20Delivery%20SM&query_place_id=ChIJZfgds3jVeo8Ry_ucfdAO2ko,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHCTkMLX2IWnfWJ8Ptka-mJZvpAHP7zp0WqkCaLF7wWeqHOKiu4O5QAN_2uzzw2NXGHrSuJg6MU9hW3JizeHsT3o1RirFD09KAjzmbcTUCZHS3F83nNSjlbm8CJnl0GLUSHLtvR=w408-h408-k-no,,ApifyVeterinarias2026,ChIJZfgds3jVeo8Ry_ucfdAO2ko,jueves: 24 horas; viernes: 24 horas; sábado: 8 AM a 8 PM; domingo: Cerrado; lunes: 24 horas; martes: 24 horas; miércoles: 24 horas
Rancho Los Caracoles,Villa,El Tamarindo,+503 2335-1200,jueves: 24 horas; viernes: 24 horas; sábado: 24 horas; domingo: 24 horas; lunes: 24 horas; martes: 24 horas; miércoles: 24 horas,,Rancho Los Caracoles,13.1591763,-87.9191849,,Villa,Pet House,"535J+M8G, Playa Maculis Conchagua, El Tamarindo, El Salvador",El Tamarindo,http://www.losalmendrosdesanlorenzo.com/,4.7,https://www.google.com/maps/search/?api=1&query=Rancho%20Los%20Caracoles&query_place_id=ChIJuUFtrw7qeo8RKRqmtfaQf9A,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEncW7T5DynjlmpBVQSXsD4G-bhfSWuMLmB7VunRvh--1BTdRSafhy9G__5GWSO-5ITBrUYnXIEF09MKyX5T3rTa0E0adCjO-KSXurGfK1YgfjarIuBlArnDPm9vNK9ozqlIHSA=w408-h545-k-no,,ApifyVeterinarias2026,ChIJuUFtrw7qeo8RKRqmtfaQf9A,jueves: 24 horas; viernes: 24 horas; sábado: 24 horas; domingo: 24 horas; lunes: 24 horas; martes: 24 horas; miércoles: 24 horas
"Playas Negras, La Union, El Salvador",Cementerio,Playas Negras,,,,"Playas Negras, La Union, El Salvador",13.1687629,-87.9589586,,Cementerio,Pet House,"529R+GC3, Playas Negras, El Salvador",Playas Negras,,4.4,https://www.google.com/maps/search/?api=1&query=Playas%20Negras%2C%20La%20Union%2C%20El%20Salvador&query_place_id=ChIJcV1MIADDeo8R2tchCyPyNWI,https://lh3.googleusercontent.com/gps-cs-s/APNQkAFxYMJ0TgqNK_k-BU_p5zXOxMDb0iNSzi5c5eZcGQ3UYwFbxAht4uk0CGkH2L7XqhO5JOvLtB681lwknV_C8B2cb8N-lmfFPr46T64E4YwWTgmxpkH5t88VoXXIxyj43NlhogZ6WBXAX050=w408-h306-k-no,,ApifyVeterinarias2026,ChIJcV1MIADDeo8R2tchCyPyNWI,
Hospital Central Veterinario,Hospital veterinario,San Salvador,+503 2235-7406,jueves: 24 horas; viernes: 24 horas; sábado: 24 horas; domingo: 24 horas; lunes: 24 horas; martes: 24 horas; miércoles: 24 horas,,Hospital Central Veterinario,13.7136249,-89.1997589,,Hospital veterinario,Veterinaria,"PR72+C3X, San Salvador, El Salvador",San Salvador,http://www.facebook.com/hospitalcentralveterinariosadecv,4.5,https://www.google.com/maps/search/?api=1&query=Hospital%20Central%20Veterinario&query_place_id=ChIJS2wpzo8wY48RwvXMVrsAotY,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGv7Qf4SBz1OecqLrh6isqDFthSgktZz9qP15UB5yQ0zy0yOpU9k4jhNo-TfDy6m_hiBKhonR6ukyvIjLbk_K-tjMpPx2cwXG0y2w8b1mpzi0d6C6DEXGqQR5VOdy4jmh1KWueXkg=w408-h306-k-no,,ApifyVeterinarias2026,ChIJS2wpzo8wY48RwvXMVrsAotY,jueves: 24 horas; viernes: 24 horas; sábado: 24 horas; domingo: 24 horas; lunes: 24 horas; martes: 24 horas; miércoles: 24 horas
Clínica Veterinaria Dr. Gustavo Figueroa,Veterinario,Mejicanos,+503 2252-3493,"jueves: 12 a 6 AM, 10 AM a 6:30 PM, 6:35 PM a 12 AM; viernes: 12 a 6 AM, 10 AM a 6:30 PM, 6:35 PM a 12 AM; sábado: 12 a 6 AM, 9:30 AM a 6:30 PM, 6:35 PM a 12 AM; domingo: 12 a 6 AM; lunes: 10 AM a 6:30 PM, 6:35 PM a 12 AM; martes: 12 a 6 AM, 10 AM a 6:30 PM, 6:35 PM a 12 AM; miércoles: 12 a 6 AM, 10 AM a 6:30 PM, 6:35 PM a 12 AM",,Clínica Veterinaria Dr. Gustavo Figueroa,13.7222268,-89.1831168,,Veterinario,Veterinaria,"y, Segunda entrada a la derecha después del Yucodromo, Calle Principal casa #20, Mejicanos, El Salvador",Mejicanos,,4.7,https://www.google.com/maps/search/?api=1&query=Cl%C3%ADnica%20Veterinaria%20Dr.%20Gustavo%20Figueroa&query_place_id=ChIJPXk6tlkwY48R345DW0aAuQA,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHEUyKL33rEzQT-hQlvdZ6R3sqXauRsoEHUHeTKz1patbdM5mFbWADKDX076Q04O_CV2qNtvkGSp1iMRQxaPCPIr3khrWXzXDcGU27steywYTX7F6F9WwTw1_2Cgyo9_t9tEdIg=w426-h240-k-no,,ApifyVeterinarias2026,ChIJPXk6tlkwY48R345DW0aAuQA,"jueves: 12 a 6 AM, 10 AM a 6:30 PM, 6:35 PM a 12 AM; viernes: 12 a 6 AM, 10 AM a 6:30 PM, 6:35 PM a 12 AM; sábado: 12 a 6 AM, 9:30 AM a 6:30 PM, 6:35 PM a 12 AM; domingo: 12 a 6 AM; lunes: 10 AM a 6:30 PM, 6:35 PM a 12 AM; martes: 12 a 6 AM, 10 AM a 6:30 PM, 6:35 PM a 12 AM; miércoles: 12 a 6 AM, 10 AM a 6:30 PM, 6:35 PM a 12 AM"
Veterinaria Modelo,Veterinario,San Salvador,+503 2270-8042,jueves: 8 AM a 5:30 PM; viernes: 8 AM a 5:30 PM; sábado: 8 AM a 5 PM; domingo: 10 AM a 12 PM; lunes: 8 AM a 5:30 PM; martes: 8 AM a 5:30 PM; miércoles: 8 AM a 5:30 PM,,Veterinaria Modelo,13.6871335,-89.1962547,,Veterinario,Veterinaria,"Final calle monserrat condominio Altamira L-4, frente al costado sur del mercado Modelo, San Salvador, El Salvador",San Salvador,,4.4,https://www.google.com/maps/search/?api=1&query=Veterinaria%20Modelo&query_place_id=ChIJ-Y84eOQwY48RturDaci78gU,https://lh3.googleusercontent.com/gps-cs-s/APNQkAExouVxOXV4VAol6G5urMf_WYYdlqmqU1Qm87oOWiR6RrRSMjuaZbAm2bxPfu1V1gbj38EBCcSt9wpE6-7HawqO7PLe2YIDJbNKTXJbD8wCp7GimdQaVWOjmLPTVyET7PGt5y8=w408-h306-k-no,,ApifyVeterinarias2026,ChIJ-Y84eOQwY48RturDaci78gU,jueves: 8 AM a 5:30 PM; viernes: 8 AM a 5:30 PM; sábado: 8 AM a 5 PM; domingo: 10 AM a 12 PM; lunes: 8 AM a 5:30 PM; martes: 8 AM a 5:30 PM; miércoles: 8 AM a 5:30 PM
Veterinaria MyPet,Veterinario,San Salvador,+503 7196-6077,jueves: 9 AM a 9 PM; viernes: 9 AM a 9 PM; sábado: 8 AM a 9 PM; domingo: 8 AM a 2 PM; lunes: 9 AM a 2 PM; martes: 9 AM a 9 PM; miércoles: 9 AM a 9 PM,,Veterinaria MyPet,13.7169976,-89.1841965,,Veterinario,Veterinaria,"y Final, 37 Calle Oriente casa #1, San Salvador, El Salvador",San Salvador,,4.7,https://www.google.com/maps/search/?api=1&query=Veterinaria%20MyPet&query_place_id=ChIJWYrGBEswY48RV9v8KivTg50,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHeEkQrpknfR9d1KkNqZDIZu9Naj1DtsAWjT8R34zzdhFBl7EKvXmFYUxtraj7ZjJVHiP4ZQ_YSyECp1cN9oWBVctVV55v8dxiIallSsKKE6FRy_hi-NYlutPVAP-9SgRAfzzsjHA=w408-h272-k-no,,ApifyVeterinarias2026,ChIJWYrGBEswY48RV9v8KivTg50,jueves: 9 AM a 9 PM; viernes: 9 AM a 9 PM; sábado: 8 AM a 9 PM; domingo: 8 AM a 2 PM; lunes: 9 AM a 2 PM; martes: 9 AM a 9 PM; miércoles: 9 AM a 9 PM
Veterinaria Vasgo Woof Soyapango,Veterinario,San Salvador,+503 2277-3495,jueves: 24 horas; viernes: 24 horas; sábado: 24 horas; domingo: 24 horas; lunes: 24 horas; martes: 24 horas; miércoles: 24 horas,,Veterinaria Vasgo Woof Soyapango,13.7062862,-89.146895,,Veterinario,Veterinaria,"Calle Antigua a Tonacatepeque #7, San Salvador, El Salvador",San Salvador,,3.7,https://www.google.com/maps/search/?api=1&query=Veterinaria%20Vasgo%20Woof%20Soyapango&query_place_id=ChIJNQyEAlI3Y48R0lfeITRKooc,https://lh3.googleusercontent.com/gps-cs-s/APNQkAF67oO8cZUrERK5TaKGz_SW2ZwDTxuDHHi7CfK_iN6efwbaVRhu1ozTAhe9siy6zb8orbiga_LqN0qSmOVLWGS7pkyIBk3G7VUwk9dVG9EodLQb4tV3_eAy9xcj-iIPtA1S2PxypQ=w408-h906-k-no,,ApifyVeterinarias2026,ChIJNQyEAlI3Y48R0lfeITRKooc,jueves: 24 horas; viernes: 24 horas; sábado: 24 horas; domingo: 24 horas; lunes: 24 horas; martes: 24 horas; miércoles: 24 horas
Veterinaria VaLu-Pet,Veterinario,San Salvador,+503 7473-0578,jueves: 9 AM a 5 PM; viernes: 9 AM a 5 PM; sábado: 9 AM a 3 PM; domingo: Cerrado; lunes: 9 AM a 5 PM; martes: 9 AM a 5 PM; miércoles: 9 AM a 5 PM,,Veterinaria VaLu-Pet,13.7160843,-89.1004203,,Veterinario,Veterinaria,"PV8X+CRP, Avenida ""A"" Sur, San Salvador, El Salvador",San Salvador,,4.4,https://www.google.com/maps/search/?api=1&query=Veterinaria%20VaLu-Pet&query_place_id=ChIJZ6J5Nvs3Y48RccLVq4C0Hyk,https://lh3.googleusercontent.com/gps-cs-s/APNQkAH717ixS9gxzlJ-oGb-uJ5mSgl2h6aIyef202FLBZFdSC1cpjNRQIrrKo2QwVe58qGZJed6uZ6QD9iUKSO65DXwb-SreqRX1bqvP7pDUp4tSAd11uksF3c_qzhout4rTbyzCNiElQ=w493-h240-k-no,,ApifyVeterinarias2026,ChIJZ6J5Nvs3Y48RccLVq4C0Hyk,jueves: 9 AM a 5 PM; viernes: 9 AM a 5 PM; sábado: 9 AM a 3 PM; domingo: Cerrado; lunes: 9 AM a 5 PM; martes: 9 AM a 5 PM; miércoles: 9 AM a 5 PM
UniVet,Veterinario,San Salvador,+503 2286-6311,jueves: 8 AM a 5 PM; viernes: 8 AM a 5 PM; sábado: 8 AM a 5 PM; domingo: Cerrado; lunes: 8 AM a 5 PM; martes: 8 AM a 5 PM; miércoles: 8 AM a 5 PM,,UniVet,13.7139994,-89.1815722,,Veterinario,Veterinaria,"PR79+H9V, San Salvador, El Salvador",San Salvador,,4.7,https://www.google.com/maps/search/?api=1&query=UniVet&query_place_id=ChIJhQsb7LowY48RINC-rSgShGw,https://lh3.googleusercontent.com/gps-cs-s/APNQkAH2jvFr1LM4eL-Ej1DvathwUvMkc5EuTR90YR288VMw9GF48VAevJFdPkxUZLepui-cU3335Ho-BeRgUvJbZQ37wA-qP_SiVhf6HLSDTlYymIBjDYo2eGFlgmh1dHNrAPjPM64=w408-h544-k-no,,ApifyVeterinarias2026,ChIJhQsb7LowY48RINC-rSgShGw,jueves: 8 AM a 5 PM; viernes: 8 AM a 5 PM; sábado: 8 AM a 5 PM; domingo: Cerrado; lunes: 8 AM a 5 PM; martes: 8 AM a 5 PM; miércoles: 8 AM a 5 PM
Veterinaria Super Mascota Apopa,Veterinario,Apopa,+503 2216-6876,jueves: 9 AM a 5 a.m.; viernes: 9 AM a 5 PM; sábado: 9 AM a 4 PM; domingo: Cerrado; lunes: 9 AM a 5 PM; martes: 9 AM a 5 PM; miércoles: 9 AM a 5 a.m.,,Veterinaria Super Mascota Apopa,13.8042211,-89.1799002,,Veterinario,Veterinaria,"4 Avenida Norte 2, Apopa, El Salvador",Apopa,,4.4,https://www.google.com/maps/search/?api=1&query=Veterinaria%20Super%20Mascota%20Apopa&query_place_id=ChIJ9-Y2q187Y48R9_gqfMj2FTE,https://lh3.googleusercontent.com/gps-cs-s/APNQkAGkLSBoSu2KGSBvSHqdc2qN-xkNsidJMqZ5uiGsDgvEInnx-nmAvCHzE18XNxxfdmP0miMJ7zO4EW0j8rzwwSB2LWJpikBviFqo88CxaoK5UYdbN4z9tEdZOJcDn4c0kFrqXqQ2=w408-h433-k-no,,ApifyVeterinarias2026,ChIJ9-Y2q187Y48R9_gqfMj2FTE,jueves: 9 AM a 5 a.m.; viernes: 9 AM a 5 PM; sábado: 9 AM a 4 PM; domingo: Cerrado; lunes: 9 AM a 5 PM; martes: 9 AM a 5 PM; miércoles: 9 AM a 5 a.m.
